Record,Location,Date,Time,Environment,Road_Surface,Traffic_Control,Collision_Location,Light,Collision_Classification,Impact_type,longitude,latitude
2014000115,DUROCHER ST @ MONTREAL RD,2014-01-03,09:04:00,01 - Clear,06 - Ice,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6649320502,45.4348055746
2014000116,HIGHWAY 417 btwn HWY417 IC104 RAMP16 & HWY417 IC104 RAMP61,2014-01-05,22:35:00,04 - Freezing Rain,06 - Ice,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,99 - Other,-75.5386227468,45.3693901058
2014000117,HIGHWAY 416 btwn HWY416 IC66 RAMP53 & HWY416 IC57 RAMP34,2014-01-03,10:44:00,01 - Clear,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,99 - Other,-75.7833096739,45.2516540217
2014000118,HWY 417 TERRYFO IC140R61 @ TERRY FOX DR,2014-01-13,17:20:00,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,05 - Dusk,02 - Non-fatal injury,03 - Rear end,-75.913280759,45.306843127
2014000119,PRINCE OF WALES DR btwn TURN LANE & WEST HUNT CLUB RD,2014-01-21,07:10:00,01 - Clear,06 - Ice,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.7007113444,45.3333062482
2014000120,HIGHWAY 417 btwn HWY417 IC96 RAMP51 & HIGHWAY 417,2014-01-18,18:22:00,01 - Clear,06 - Ice,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.4477661602,45.3498386233
2014000121,HIGHWAY 417 btwn HWY417 IC117 RAMP26 & HWY417 IC117 RAMP61,2014-01-20,09:30:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6552777719,45.4181195179
2014000122,FALLOWFIELD RD btwn HWY416 IC66 RAMP53 & HWY416 IC66 RAMP34,2014-01-07,17:11:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,02 - Non-fatal injury,01 - Approaching,-75.7989154719,45.2703245565
2014000123,BASELINE RD btwn LEXINGTON ST & MORLEY BLVD,2014-01-06,09:58:00,06 - Strong wind,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7114126392,45.3737162211
2014000124,HIGHWAY 417 btwn HWY417 IC122 RAMP15 & HWY417 IC121B RAMP51,2014-01-03,05:35:00,01 - Clear,06 - Ice,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.7206041796,45.4000153556
2014000125,HIGHWAY 417 btwn HWY417 IC110 RAMP55 & HWY417 IC110 RAMP65,2014-01-02,19:29:00,06 - Strong wind,06 - Ice,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.5931057454,45.3978528278
2014000126,CAHILL DR @ HUNT CLUB RD,2014-01-21,08:25:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.63706914,45.3575740828
2014000127,MONTREAL RD btwn ST. LAURENT BLVD & HILLSIDE DR,2014-01-10,14:50:00,03 - Snow,02 - Wet,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.6453330645,45.4416002531
2014000128,VIEWMOUNT DR @ MERIVALE RD,2014-01-13,12:45:00,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7293393334,45.3438990561
2014000129,WALKLEY RD btwn CONROY RD & 160 W OF CONROY RD,2014-01-08,17:15:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,05 - Dusk,02 - Non-fatal injury,03 - Rear end,-75.6319519448,45.383159072
2014000130,CARLING AVE @ MELROSE AVE,2014-01-09,16:48:00,01 - Clear,02 - Wet,02 - Stop sign,03 - At intersection,05 - Dusk,02 - Non-fatal injury,05 - Turning movement,-75.7187512326,45.3928027346
2014000131,HIGHWAY 417 btwn HWY417 IC122 RAMP61 & HWY417 IC121B RAMP16,2014-01-02,16:25:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,02 - Non-fatal injury,04 - Sideswipe,-75.721637219,45.3997781982
2014000132,RIVERSIDE DR @ HERON RD,2014-01-13,08:15:00,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6915135966,45.3769120384
2014000133,BASELINE RD btwn FERGUSON ST & CORDOVA ST,2014-01-14,09:45:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,99 - Other,-75.7506267658,45.3567409452
2014000134,HALIFAX DR @ WALKLEY RD,2014-01-21,08:00:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.6208334857,45.3876635982
2014000135,REGIONAL ROAD 174 btwn OR174 IC105 RAMP26 & OR174 IC105 RAMP63,2014-01-14,06:55:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,03 - Dawn,02 - Non-fatal injury,03 - Rear end,-75.5449196408,45.4696518211
2014000136,BATHGATE DR btwn LEIGH CRES & LEIGH CRES,2014-01-11,08:34:00,04 - Freezing Rain,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.6182487469,45.4337698466
2014000137,GREENBANK RD btwn HIGHBURY PARK DR & WESSEX RD,2014-01-13,17:24:00,01 - Clear,02 - Wet,10 - No control,04 - At/near private drive,05 - Dusk,02 - Non-fatal injury,03 - Rear end,-75.7494572015,45.2757376489
2014000138,BASELINE RD btwn 180 E OF CEDARVIEW RD & JOHN SUTHERLAND DR/VALLEY STR,2014-01-20,16:25:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,02 - Non-fatal injury,03 - Rear end,-75.8052923159,45.3336222692
2014000139,HWY417 IC127 RAMP25 btwn WOODROFFE AVE & HIGHWAY 417,2014-01-22,08:40:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7662960151,45.361881276
2014000140,HIGHWAY 417 btwn HWY417 IC118 RAMP57 & HWY417 IC118 RAMP35,2014-01-07,16:15:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.678209461,45.4142807637
2014000141,DUNNING RD @ FRENCH HILL RD,2014-01-19,12:42:00,03 - Snow,02 - Wet,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.3800833224,45.4732476143
2014000142,BLAIR RD @ INNES RD,2014-01-16,18:10:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.5956176206,45.4193173132
2014000143,AIRPORT PKWY/HUNT CLUB RAMP 42 btwn AIRPORT PKWY & TO BE DETERMINED,2014-01-14,13:27:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6549616553,45.3517137044
2014000144,RUSSELL RD btwn CLAYTON RD & RUISSELLET RD,2014-01-11,15:23:00,02 - Rain,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.3149098926,45.3911141468
2014000145,DONALD ST @ ST. LAURENT BLVD,2014-01-13,13:08:00,03 - Snow,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.6399950509,45.4289649956
2014000146,GREENBANK RD btwn WEST HUNT CLUB RD & FALLOWFIELD RD,2014-01-19,14:18:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.7585051854,45.2906419888
2014000147,BASSANO ST @ ROSSLAND AVE,2014-01-16,13:07:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.7422271196,45.3520706975
2014000148,STRANDHERD DR btwn CEDARVIEW RD & MADRID AVE,2014-01-12,17:31:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,02 - Non-fatal injury,05 - Turning movement,-75.7578825767,45.2643645979
2014000149,FALLOWFIELD RD btwn EAGLESON RD & RICHMOND RD,2014-01-25,11:26:00,03 - Snow,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.8260687254,45.2595648221
2014000150,METCALFE ST @ QUEEN ST,2014-01-22,13:55:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6968968343,45.4222432189
2014000151,EAGLESON RD @ FERNBANK RD,2014-01-25,09:43:00,05 - Drifting Snow,03 - Loose snow,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.8627209192,45.2784762437
2014000152,LEITRIM RD btwn HAWTHORNE RD & RAMSAYVILLE RD,2014-01-26,07:33:00,"07 - Fog, mist, smoke, dust",02 - Wet,10 - No control,01 - Non intersection,03 - Dawn,02 - Non-fatal injury,03 - Rear end,-75.5769823872,45.3411070217
2014000153,HIGHWAY 417 btwn HWY417 IC126 RAMP25 & HWY417 IC124 RAMP57,2014-02-04,20:40:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,04 - Sideswipe,-75.7525629315,45.3721156671
2014000154,RIVERSIDE DR NB btwn INDUSTRIAL AVE & TREMBLAY RD,2014-01-03,09:59:00,00 - Unknown,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.6568929415,45.4150741071
2014000155,BRIDGE ST btwn MANOTICK MAIN ST & DICKINSON CIRC,2014-01-23,12:20:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6855489516,45.2269618337
2014000156,HIGHWAY 417 btwn HIGHWAY 417 & HIGHWAY 417 (2),2014-01-27,06:57:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,03 - Dawn,02 - Non-fatal injury,04 - Sideswipe,-75.5975075028,45.4065452515
2014000157,HAWTHORNE RD btwn STEVENAGE DR & HUNT CLUB RD,2014-01-08,10:35:00,01 - Clear,02 - Wet,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.5986319671,45.3766038623
2014000158,HIGHWAY 417 btwn HWY417 IC117 RAMP61 & HWY417 IC115 RAMP36,2014-02-06,19:45:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.6429121231,45.4198559187
2014000159,RICHMOND RD btwn NEW ORCHARD AVE & WOODROFFE AVE,2014-01-30,13:16:00,01 - Clear,02 - Wet,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.7764441321,45.3761240025
2014000160,OGILVIE RD @ CITY PARK DR E/CSIS HQ ACCESS,2014-01-21,15:49:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6131393215,45.4335939351
2014000161,COOPER ST @ ELGIN ST,2014-01-25,13:06:00,03 - Snow,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.6909310728,45.4185344795
2014000162,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,2014-01-27,06:25:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-76.0162449953,45.293649567
2014000163,HIGHWAY 416 btwn HWY416 IC57 RAMP24 & HWY416 IC49 RAMP42,2014-01-27,10:30:00,06 - Strong wind,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6822773625,45.1504396698
2014000164,FINDLAY CREEK DR @ BANK ST,2014-01-27,09:53:00,05 - Drifting Snow,03 - Loose snow,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.5937825514,45.3205103473
2014000165,CEDARVIEW RD @ WEST HUNT CLUB RD,2014-01-25,13:13:00,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.7995688302,45.3138004224
2014000166,HIGHWAY 416 btwn HWY416 IC57 RAMP24 & HWY416 IC49 RAMP42,2014-01-27,10:30:00,06 - Strong wind,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.6822900782,45.1504151537
2014000167,HIGHWAY 417 btwn HWY417 IC124 RAMP57 & HWY417 IC124 RAMP55,2014-01-29,15:15:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,-75.7422098292,45.3816117166
2014000168,ALBION RD @ HUNT CLUB RD,2014-01-10,19:14:00,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.6439971729,45.3556422746
2014000169,HIGHWAY 417 btwn HWY417 IC118 RAMP57 & HWY417 IC118 RAMP35,2014-02-06,14:50:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6700280811,45.4171658961
2014000170,HIGHWAY 417 btwn HWY417 IC131 RAMP66 & HWY417 IC130 RAMP26,2014-02-14,14:00:00,01 - Clear,04 - Slush,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,-75.8094027406,45.3452088963
2014000171,HIGHWAY 417 btwn HWY417 IC126 RAMP61 & HWY417 IC124 RAMP76,2014-02-18,08:55:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.7444103918,45.3799622396
2014000172,HWY417 IC122 RAMP51 btwn HIGHWAY 417 & PARKDALE AVE,2014-01-26,15:44:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7283393513,45.3962364268
2014000173,LYON ST @ SOMERSET ST,2014-01-24,13:30:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7006241947,45.4136044152
2014000174,SMYTH RD @ BOTSFORD ST/DAUPHIN RD,2014-01-11,09:30:00,04 - Freezing Rain,06 - Ice,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6385713375,45.4000526073
2014000175,BURRIS LANE @ MERIVALE RD,2014-01-27,20:32:00,06 - Strong wind,04 - Slush,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.7330692387,45.3629986859
2014000176,BANK ST @ DALMENY RD/MARVELVILLE RD,2014-01-22,11:44:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.4691077159,45.1746402086
2014000177,BANTREE ST @ INNES RD,2014-01-24,14:16:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.6196615257,45.4102119123
2014000178,REGIONAL ROAD 174 btwn OR174 IC112 RAMP51 & OR174 IC112 RAMP15,2014-01-08,17:04:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,02 - Non-fatal injury,03 - Rear end,-75.6034950188,45.4328455565
2014000179,FALLOWFIELD RD @ HWY 416 FALLOWFI IC66R24,2014-01-27,10:15:00,03 - Snow,03 - Loose snow,02 - Stop sign,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7929675987,45.2714320847
2014000180,BANTREE ST @ BLACKWELL ST,2014-01-11,12:48:00,"07 - Fog, mist, smoke, dust",06 - Ice,02 - Stop sign,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.6102197691,45.4061213979
2014000181,HIGHWAY 417 btwn HWY417 IC104 RAMP15 & HWY417 IC96 RAMP51,2014-02-11,19:14:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.5223700587,45.3663194902
2014000182,CARLING AVE EB btwn FAIRLAWN AVE/WOODROFFE AVE W & CARLINGWOOD SC/FAIRLAWN PLAZA SC,2014-01-21,16:39:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,02 - Non-fatal injury,03 - Rear end,-75.770051208,45.3703274734
2014000183,GREENBANK RD @ STRANDHERD DR,2014-01-23,17:49:00,01 - Clear,06 - Ice,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.7463905882,45.27054635
2014000184,HIGHWAY 417 btwn HWY417 IC142 RAMP51 & HWY417 IC142 RAMP35,2014-02-04,07:26:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.9384306199,45.2927284882
2014000185,HIGHWAY 417 btwn HWY417 IC155 RAMP25 & RAMP,2014-02-13,11:40:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,-76.0380591533,45.3076747973
2014000186,MONTREAL RD @ GRANVILLE ST/LAFONTAINE AVE,2014-01-21,17:50:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.6560417118,45.438094462
2014000187,DUNROBIN RD btwn VANCES SIDE RD & PORCUPINE TR,2014-01-25,17:45:00,03 - Snow,05 - Packed snow,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,01 - Approaching,-76.0462358043,45.4409219141
2014000188,TRIM RD btwn SOUTH FRONTAGE & TAYLOR CREEK DR,2014-01-22,06:50:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.4804706692,45.4926757309
2014000189,WOODROFFE AVE @ SPORTSPLEX N,2014-01-28,08:30:00,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7478159837,45.3271080566
2014000190,RIVERFRONT CRT btwn TEMPEST DR & END,2014-01-22,07:00:00,01 - Clear,05 - Packed snow,10 - No control,01 - Non intersection,03 - Dawn,02 - Non-fatal injury,07 - SMV other,-75.9183379901,45.2835609268
2014000191,COLONIAL RD btwn MONSEIGNEUR DENIS CRT & LAFLEUR RD,2014-01-28,16:27:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,01 - Approaching,-75.3284145371,45.4457423679
2014000192,CARLING AVE WB btwn HARE AVE & BROMLEY RD,2014-01-28,16:25:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7629466267,45.3736178709
2014000193,CLEGG ST @ COLONEL BY DR,2014-01-28,09:28:00,01 - Clear,02 - Wet,02 - Stop sign,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6803033476,45.4046862235
2014000194,HIGHWAY 417 btwn HWY 417 ANDERSON IC104R61 & HWY 417 BOUNDARY IC96R16,2014-02-27,19:45:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,99 - Other,-75.4979551032,45.3640710151
2014000195,HIGHWAY 417 btwn HWY417 IC96 RAMP61 & HIGHWAY 417,2014-02-28,07:34:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.4445291252,45.349878546
2014000196,INDUSTRIAL AVE btwn RUSSELL RD & ST. LAURENT BLVD,2014-01-22,07:49:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,03 - Dawn,02 - Non-fatal injury,03 - Rear end,-75.6328358554,45.4075941718
2014000197,PORTOBELLO BLVD btwn INNES RD & CHAREST WAY,2014-01-13,10:55:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.4659078752,45.4664279708
2014000198,CAMPEAU DR/HWY 417 MARCH IC138R63 @ MARCH RD,2014-01-24,08:27:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.887176826,45.3225962597
2014000199,LESTER RD btwn ALBION RD & UPLANDS DR,2014-01-25,22:22:00,05 - Drifting Snow,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.639122809,45.3353206582
2014000200,CRESTHAVEN DR @ WATERBRIDGE DR,2014-01-28,10:04:00,01 - Clear,04 - Slush,03 - Yield sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.7079683062,45.2810273976
2014000201,CARLING AVE @ FAIRLAWN AVE/WOODROFFE AVE E,2014-01-31,13:05:00,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.7705899804,45.3700975657
2014000202,CARP RD btwn THOMAS A. DOLAN PKWY & NORMA LANE,2014-01-27,16:09:00,05 - Drifting Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,01 - Approaching,-76.0928123667,45.3724884406
2014000203,WALKLEY RD @ DON REID DR/RYDER ST,2014-01-22,08:24:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.634203224,45.3822292333
2014000204,BANK ST btwn BLAIS RD & RIDEAU RD,2014-01-15,07:52:00,03 - Snow,01 - Dry,10 - No control,04 - At/near private drive,03 - Dawn,02 - Non-fatal injury,03 - Rear end,-75.5898002312,45.3136688638
2014000205,LEITRIM RD btwn LIMEBANK RD & HIGH RD,2014-01-09,10:28:00,01 - Clear,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.6603188965,45.3047237946
2014000206,MCCORDICK RD @ POLLOCK RD,2014-01-27,14:24:00,05 - Drifting Snow,05 - Packed snow,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.7656139764,45.1440568198
2014000207,DALHOUSIE ST @ RIDEAU ST,2014-01-29,16:10:00,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.6897031036,45.4271237766
2014000208,CARLING AVE WB btwn HOLLY ACRES RD & MAPLEHURST AVE,2014-01-29,16:30:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,05 - Dusk,02 - Non-fatal injury,03 - Rear end,-75.8149055387,45.3509389153
2014000209,WOODROFFE AVE btwn GRENFELL CRES & 260 N OF FALLOWFIELD RD/TRANSITWAY ,2014-01-31,14:51:00,01 - Clear,02 - Wet,08 - Traffic gate,05 - At railway crossing,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7327614063,45.3012158687
2014000210,WOODROFFE AVE btwn KNOXDALE RD/MEDHURST DR & NORICE ST,2014-01-24,19:05:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.7539396052,45.3373006637
2014000211,STRANDHERD DR @ LONGFIELDS DR,2014-01-28,22:00:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,02 - Angle,-75.7385114253,45.2739784167
2014000212,HAZELDEAN RD btwn EDGEWATER ST & YOUNG RD,2014-01-31,14:40:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.8930344873,45.295175256
