Record,Location,Date,Time,Environment,Road_Surface,Traffic_Control,Collision_Location,Light,Collision_Classification,Impact_type,longitude,latitude
2015007365,CASTLEFRANK RD btwn TO BE DETERMINED & WINCHESTER DR,2015-03-27,15:00:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,03 - Rear end,-75.8880551658,45.2956587905
2015007366,QUEEN MARY ST btwn BERNARD ST & ALESTHER ST,2015-03-23,19:21:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,-75.6419999271,45.4259300545
2015007367,BANK ST btwn STONE SCHOOL RD & SCRIVENS DR,2015-03-15,03:45:00,04 - Freezing Rain,06 - Ice,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.5130563486,45.2383173181
2015007368,GREENBANK RD btwn WEST HUNT CLUB RD & FALLOWFIELD RD,2015-03-15,02:45:00,04 - Freezing Rain,04 - Slush,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.7671582876,45.3057279035
2015007369,IONA ST @ ISLAND PARK DR,2015-02-19,17:44:00,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,05 - Dusk,03 - P.D. only,02 - Angle,-75.7394408639,45.3928730914
2015007370,MACFARLANE RD @ DEAKIN ST,2015-02-27,11:49:00,01 - Clear,05 - Packed snow,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.7032243207,45.3312112238
2015007371,HIGHWAY 417 btwn HWY 417 ANDERSON IC104R61 & HWY 417 BOUNDARY IC96R16,2015-10-10,11:30:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.4946354323,45.3638697887
2015007372,MACFARLANE RD @ DEAKIN ST,2015-03-27,07:45:00,03 - Snow,05 - Packed snow,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.7032395663,45.331218288
2015007373,HUNT CLUB RD btwn BLOHM DR & HAWTHORNE RD,2015-03-27,07:45:00,03 - Snow,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,-75.6009505753,45.3725913368
2015007374,CORKSTOWN RD btwn MOODIE DR & CRYSTAL BEACH DR,2015-04-15,15:04:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.83703981,45.3414485944
2015007375,OLD COLONY RD btwn WILLIAM'S WALK & ST. ANDREWS CIRC,2015-04-15,15:29:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.8759794051,45.2961077247
2015007376,HWY 417 INNES IC112R57 @ INNES RD,2015-04-13,17:00:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.6120646237,45.4132808254
2015007377,RENAUD RD @ NAVAN RD,2015-04-14,12:35:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,-75.5157152974,45.4303448235
2015007378,NAVAN RD @ PAGE RD,2015-03-25,12:06:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.5177197233,45.4306576033
2015007379,ELGIN ST @ SOMERSET ST,2015-03-28,12:29:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.690347677,45.4178575546
2015007380,DALHOUSIE ST @ MURRAY ST,2015-02-09,10:10:00,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.6923159121,45.4302447259
2015007381,HUNT CLUB RD @ DOWNPATRICK RD/MCCARTHY RD,2015-02-26,19:29:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,03 - Rear end,-75.6614881459,45.347477419
2015007382,BANK ST @ WALKLEY RD,2015-03-04,18:24:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,04 - Sideswipe,-75.6633056932,45.370421068
2015007383,REGIONAL ROAD 174 btwn OR174 IC101 RAMP63 & OR174 IC101 RAMP45,2015-03-03,22:09:00,03 - Snow,04 - Slush,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.5026527512,45.4856766918
2015007384,NIXON DR btwn RIVER RD & SNAKE ISLAND RD,2015-02-25,07:23:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.6285647065,45.1613682235
2015007385,BARRETTE ST @ LOYER ST,2015-02-24,23:34:00,01 - Clear,03 - Loose snow,02 - Stop sign,02 - Intersection related,07 - Dark,03 - P.D. only,07 - SMV other,-75.6748124586,45.4395858657
2015007386,PRINCE OF WALES DR btwn TURN LANE & RIDEAU SHORE CRT,2015-04-02,09:00:00,02 - Rain,02 - Wet,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,05 - Turning movement,-75.7038115488,45.3508843303
2015007387,FOOTHILLS DR btwn REDFIELD AVE & REDFIELD AVE,2015-03-06,10:36:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,01 - Approaching,-75.8119871357,45.3267620264
2015007388,CARLING AVE EB btwn CHURCHILL AVE N & SAIGON CRT,2015-03-06,02:20:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.7433270535,45.3814763688
2015007389,CAMPEAU DR/HWY 417 MARCH IC138R63 @ MARCH RD,2015-01-14,16:14:00,01 - Clear,06 - Ice,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,03 - Rear end,-75.887199651,45.3226015882
2015007390,EAGLESON RD @ PALOMINO DR S/ROTHESAY DR,2015-01-05,11:32:00,01 - Clear,06 - Ice,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,02 - Angle,-75.8711419996,45.2938321187
2015007391,PRINCE OF WALES DR @ WATERBRIDGE DR,2015-04-07,09:46:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.703139247,45.2807005828
2015007392,TENTH LINE RD @ CHARLEMAGNE BLVD N/TOMPKINS AV,2015-03-23,13:42:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.4974260784,45.4773309242
2015007393,WELLINGTON ST btwn BAY ST & LYON ST N,2015-03-22,20:32:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,04 - Sideswipe,-75.7065733987,45.4197992928
2015007394,TERRY FOX DR @ EDGEWATER ST/WALTER BAKER PL,2015-03-14,22:01:00,03 - Snow,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,07 - SMV other,-75.9010327579,45.2969173976
2015007395,PRINCE OF WALES DR @ MEADOWLANDS DR/HOG'S BACK,2015-02-18,17:21:00,03 - Snow,04 - Slush,01 - Traffic signal,02 - Intersection related,05 - Dusk,03 - P.D. only,03 - Rear end,-75.7012114792,45.3683958116
2015007396,WALKLEY EXTENSION RD btwn WALKLEY RD & HWY417 IC110 RAMP55,2015-02-17,07:23:00,01 - Clear,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.5983146418,45.3961390281
2015007397,BRONSON AVE btwn HWY417 IC121A RAMP51 & PLYMOUTH ST,2015-03-09,17:58:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.701426509,45.4040065509
2015007398,BASELINE RD @ MERIVALE RD,2015-03-09,18:01:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,05 - Dusk,03 - P.D. only,03 - Rear end,-75.7308355482,45.3652966627
2015007399,AIRPORT PKWY btwn AIRPORT PKWY/WALKLEY RD SOUTHBOUND ON RAMP          ,2015-03-27,07:47:00,03 - Snow,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.6653630199,45.3650269855
2015007400,HERON RD @ WALKLEY RD,2015-03-27,07:58:00,03 - Snow,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.6385223616,45.3804567622
2015007401,IRIS ST @ WOODROFFE AVE,2015-04-15,16:29:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.766321308,45.3575753471
2015007402,ELTERWATER AVE btwn ULLSWATER DR & GAYNOR PL,2015-04-15,17:10:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,99 - Other,-75.8377548398,45.3515242427
2015007403,BRONSON AVE @ SOMERSET ST,2015-03-29,13:54:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,-75.705768796,45.4114688552
2015007404,HWY417 IC117 RAMP25 btwn RIVERSIDE DR & HIGHWAY 417,2015-10-10,12:00:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,-75.6513798634,45.4189889644
2015007405,HERON RD @ ALTA VISTA DR,2015-03-03,16:15:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.6612109934,45.3790131453
2015007406,NAVAN RD @ TENTH LINE RD,2015-03-25,05:30:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,07 - SMV other,-75.4654904883,45.4219586046
2015007407,COOPER ST @ O'CONNOR ST,2015-03-02,19:32:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,-75.6949351127,45.4168644606
2015007408,PERTH ST btwn FRANKTOWN RD & ROCHELLE DR,2015-03-02,19:05:00,03 - Snow,06 - Ice,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.8478313765,45.1886881279
2015007409,CHAMBERLAIN AVE btwn PERCY ST & GLENDALE AVE,2015-02-24,15:14:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,-75.6980059391,45.405688996
2015007410,ST. LAURENT BLVD btwn CONROY RD & THURSTON DR,2015-02-24,12:26:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,02 - Angle,-75.6238477395,45.3826634091
2015007411,ROGER STEVENS DR btwn SECOND LINE RD S & DORACK DR,2015-03-23,08:59:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.657431739,45.1563335422
2015007412,CUMBERLAND ST @ GEORGE ST,2015-03-05,23:09:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,04 - Sideswipe,-75.6881547684,45.428819225
2015007413,INNES RD btwn HWY417 IC112 RAMP65 & HWY417 IC112 RAMP56,2015-01-14,07:00:00,01 - Clear,06 - Ice,10 - No control,07 - Overpass or bridge,03 - Dawn,03 - P.D. only,03 - Rear end,-75.6101302097,45.4140664947
2015007414,RICHARDSON SIDE RD @ TERRY FOX DR,2015-01-20,16:27:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,-75.938788387,45.3141360483
2015007415,CRICHTON ST btwn CHARLES ST & SCHOOL LANE,2015-04-07,12:05:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,-75.691328034,45.4421687221
2015007416,WEST HUNT CLUB RD btwn HWY416 IC72 RAMP34 & HWY416 IC72 RAMP63,2015-03-22,04:37:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.8036910216,45.3122274438
2015007417,ZEPHYR AVE btwn DON ST & MARIE ST,2015-03-21,14:41:00,04 - Freezing Rain,06 - Ice,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,02 - Angle,-75.7951571925,45.3618009568
2015007418,BANK ST btwn RIDEAU RD & TURN LANE,2015-03-14,21:47:00,04 - Freezing Rain,06 - Ice,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.5795445379,45.2959904637
2015007419,NAVAHO DR @ WOODROFFE AVE/TRANSITWAY N BASELIN,2015-03-14,21:21:00,03 - Snow,03 - Loose snow,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,07 - SMV other,-75.7610041074,45.3489983825
2015007420,HIGHWAY 417 btwn RAMP & HWY417 IC88 RAMP51,2015-09-30,16:35:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.3543551806,45.3359109024
2015007421,BASELINE RD btwn SANDCASTLE DR & MONTEREY DR,2015-03-10,12:53:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,-75.8003227199,45.3357671803
2015007422,REGIONAL RD 174 @ TRIM RD,2015-03-10,19:34:00,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,04 - Sideswipe,-75.4821514352,45.4953048963
2015007423,VANIER PKWY SB btwn QUEEN MARY ST & PRESLAND RD,2015-04-15,17:16:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,-75.6616048641,45.4228595914
2015007424,EAGLESON RD btwn MARCH RD & HWY417 IC138 RAMP35,2015-04-16,08:49:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,-75.8857535373,45.3201105083
2015007425,BLAIR RD btwn BEAVERPOND DR & INNES RD,2015-04-14,18:24:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,-75.5968833558,45.4215918297
2015007426,BANK ST btwn STONE SCHOOL RD & SCRIVENS DR,2015-04-11,20:25:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.5131223005,45.238344258
2015007427,HAWTHORNE RD/RUSSELL RD @ WALKLEY RD,2015-03-25,10:20:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.6076082298,45.392962241
2015007428,REGIONAL ROAD 174 btwn MCTEER RD & CANAAN RD,2015-03-24,03:00:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.3372632685,45.5242917546
2015007429,LEMIEUX ST @ ST. LAURENT BLVD,2015-03-01,19:41:00,03 - Snow,04 - Slush,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,04 - Sideswipe,-75.6362936448,45.4223654203
2015007430,RIDEAU ST @ WALLER ST,2015-02-24,10:30:00,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.6887422449,45.4275340927
2015007431,SMYTH RD btwn EDGECOMBE ST & HAIG DR,2015-02-24,09:12:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.6356613257,45.4002584063
2015007432,BYRON AVE @ ROOSEVELT AVE,2015-03-22,10:47:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,-75.7562711651,45.3900820378
2015007433,BELFAST RD @ ST. LAURENT BLVD,2015-03-18,15:21:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.6304869699,45.4118296456
2015007434,MARALISA ST @ RAFFEALLO ST,2015-03-05,16:29:00,01 - Clear,05 - Packed snow,03 - Yield sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,-75.7114880006,45.279751356
2015007435,ARGYLE AVE @ O'CONNOR ST,2015-03-05,13:19:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,-75.6902179399,45.4114530119
2015007436,COLONEL BY DR/MACKENZIE AVE @ DALY AVE,2015-01-30,13:38:00,05 - Drifting Snow,03 - Loose snow,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.6923542253,45.4242324167
2015007437,AIRPORT PKWY btwn RAMP & RAMP (4),2015-04-08,06:40:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,-75.6542624897,45.3456822199
2015007438,CHARLOTTE ST @ STEWART ST,2015-04-08,10:15:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.6747316005,45.4308860939
2015007439,UPPER DWYER HILL RD btwn MARCH RD & OLD ALMONTE RD,2015-03-20,21:24:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,-76.1096246661,45.253691432
2015007440,PLEASANT PARK RD @ ALTA VISTA DR,2015-03-20,20:20:00,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,-75.6626400084,45.3930823962
2015007441,FALLOWFIELD RD @ WOODROFFE AVE,2015-03-14,21:15:00,03 - Snow,03 - Loose snow,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,-75.7313417434,45.2984967901
2015007442,ALBERT ST @ ELGIN ST/MACKENZIE KING BRIDGE,2015-03-14,16:27:00,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.6943244301,45.4225068517
2015007443,BANK ST @ WELLINGTON ST,2015-02-11,17:00:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.701918132,45.4217997154
2015007444,BELLMAN DR @ GLENCOE ST,2015-03-12,19:55:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,-75.7820969494,45.3263868154
2015007445,SOMERSET ST    W btwn ROCHESTER ST & BOOTH ST,2015-03-14,18:55:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,04 - Sideswipe,-75.7112585442,45.4092720216
2015007446,ALBION RD @ KITCHENER AVE,2015-03-27,08:44:00,03 - Snow,03 - Loose snow,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,-75.6520528373,45.369938275
2015007447,RIVERSIDE DR NB btwn INDUSTRIAL AVE & TREMBLAY RD,2015-03-28,12:08:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,-75.658144804,45.4123188759
2015007448,GRANT CARMAN DR @ MEADOWLANDS DR,2015-04-16,08:55:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.731047568,45.3524752451
2015007449,HAZELDEAN RD @ HAZELDEAN RD 2,2015-04-14,23:27:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,07 - SMV other,-75.9041180259,45.2880777747
2015007450,TERRY FOX DR @ PALLADIUM DR/KATIMAVIK RD,2015-04-16,12:12:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.9074425109,45.3020650506
2015007451,INDUSTRIAL AVE btwn TRAINYARDS DR & RUSSELL RD,2015-04-15,08:46:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,-75.635708119,45.4092566756
2015007452,JEANNE D'ARC BLVD @ ORLEANS BLVD S,2015-03-26,06:40:00,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,03 - Dawn,03 - P.D. only,05 - Turning movement,-75.5263548195,45.4620962596
2015007453,KING EDWARD AVE @ WILBROD ST,2015-04-01,16:51:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,-75.6837094413,45.4262780585
2015007454,DONALD ST @ ST. LAURENT BLVD,2015-02-28,09:31:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,-75.6400018306,45.4289451937
2015007455,ST. LAURENT BLVD btwn BELFAST RD & INDUSTRIAL AVE,2015-02-24,06:25:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,07 - SMV other,-75.630211232,45.411341839
2015007456,COLONEL BY DR/SUSSEX DR @ RIDEAU ST,2015-02-24,00:00:00,01 - Clear,05 - Packed snow,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,07 - SMV other,-75.6933645778,45.4255046574
2015007457,SHADEHILL CRES btwn EDGEFIELD TER & SANDGATE RDG (1),2015-03-08,19:34:00,01 - Clear,04 - Slush,10 - No control,04 - At/near private drive,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,-75.7226140424,45.2492716375
2015007458,CARLING AVE WB btwn TRANSIT & EDGEWORTH AVE,2015-03-05,13:08:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,-75.7800959307,45.3661674022
2015007459,CLEMOW AVE @ BRONSON AVE,2015-03-05,12:18:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,-75.7001061994,45.4017370732
2015007460,WALLER ST btwn NICHOLAS ST & STEWART ST,2015-02-25,14:23:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,05 - Turning movement,-75.6876357518,45.4252084042
2015007461,HAWTHORNE AVE btwn COLONEL BY DR & MAIN ST,2015-02-25,10:30:00,01 - Clear,02 - Wet,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,-75.6824715174,45.4119058023
2015007462,HARDING RD btwn CANTERBURY AVE & CROSS AVE,2015-02-02,13:54:00,03 - Snow,04 - Slush,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,03 - Rear end,-75.6325217968,45.3889481447
2015007463,QUEEN MARY ST @ VANIER PKWY,2015-02-08,10:57:00,03 - Snow,06 - Ice,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,-75.6622015786,45.4244846031
2015007464,RIDEAU VALLEY DR btwn BARNSDALE RD & BANKFIELD RD,2015-04-08,10:30:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,-75.7002397204,45.2347925901
2015007465,ROGER STEVENS DR btwn DWYER HILL RD & MALAKOFF RD,2015-04-08,17:52:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,99 - Other,-75.8176635577,45.0741422204
2015007466,BRONSON AVE @ POWELL AVE,2015-03-20,14:53:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,-75.7005278586,45.4024481448
2015007467,MONTREAL RD btwn PALACE ST & VANIER PKWY,2015-03-20,14:11:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,05 - Turning movement,-75.6661078441,45.4343275384
